Symbol,Timeframe,Period,Type,Trades,WR,PnL,PF,DD_Max,Significant
AUDUSD,H4,2013-05,month,16,75.0%,2144.28,1.86,0.7,True
AUDUSD,H4,2013-06,month,12,50.0%,-2945.17,0.38,1.5,False
AUDUSD,H4,2013-07,month,9,55.6%,-713.71,0.76,0.9,False
AUDUSD,H4,2013-08,month,12,66.7%,-824.04,0.71,1.0,False
AUDUSD,H4,2013-09,month,15,73.3%,295.21,1.12,0.9,False
AUDUSD,H4,2013-10,month,14,85.7%,3266.86,4.81,0.3,True
AUDUSD,H4,2013-11,month,14,78.6%,2090.22,2.42,0.5,True
AUDUSD,H4,2013-12,month,7,57.1%,-1277.46,0.36,0.7,False
AUDUSD,H4,2014-01,month,11,63.6%,-1222.63,0.55,1.0,False
AUDUSD,H4,2014-02,month,12,75.0%,-14.88,0.99,0.8,False
AUDUSD,H4,2014-03,month,12,66.7%,1175.07,1.51,0.5,False
AUDUSD,H4,2014-04,month,8,75.0%,-63.78,0.91,0.4,False
AUDUSD,H4,2014-05,month,11,81.8%,1192.2,2.7,0.3,True
AUDUSD,H4,2014-06,month,11,63.6%,-553.04,0.64,0.7,False
AUDUSD,H4,2014-07,month,13,61.5%,-679.69,0.59,0.6,False
AUDUSD,H4,2014-08,month,12,58.3%,-900.09,0.43,0.5,False
AUDUSD,H4,2014-09,month,16,75.0%,2699.07,2.25,0.4,True
AUDUSD,H4,2014-10,month,7,57.1%,-1104.76,0.5,0.9,False
AUDUSD,H4,2014-11,month,11,72.7%,940.81,1.41,0.8,False
AUDUSD,H4,2014-12,month,14,71.4%,1654.89,1.72,0.4,False
AUDUSD,H4,2015-01,month,10,80.0%,2875.26,3.09,0.3,False
AUDUSD,H4,2015-02,month,7,42.9%,-2109.29,0.16,1.1,False
AUDUSD,H4,2015-03,month,13,76.9%,1416.75,1.66,0.6,False
AUDUSD,H4,2015-04,month,13,61.5%,-1521.78,0.58,1.3,False
AUDUSD,H4,2015-05,month,16,75.0%,598.05,1.2,1.1,True
AUDUSD,H4,2015-06,month,11,45.5%,-2911.23,0.27,1.8,False
AUDUSD,H4,2015-07,month,11,81.8%,1318.95,2.14,0.3,True
AUDUSD,H4,2015-08,month,8,62.5%,-958.53,0.47,0.7,False
AUDUSD,H4,2015-09,month,14,78.6%,1384.04,1.69,0.5,True
AUDUSD,H4,2015-10,month,13,69.2%,537.24,1.22,0.9,False
AUDUSD,H4,2015-11,month,13,38.5%,-2157.73,0.45,1.1,False
AUDUSD,H4,2015-12,month,12,66.7%,-997.5,0.59,1.2,False
AUDUSD,H4,2016-01,month,15,73.3%,-488.05,0.84,1.2,False
AUDUSD,H4,2016-02,month,10,50.0%,-1100.93,0.64,0.7,False
AUDUSD,H4,2016-03,month,12,75.0%,973.12,1.47,0.7,False
AUDUSD,H4,2016-04,month,10,50.0%,-1580.76,0.58,1.2,False
AUDUSD,H4,2016-05,month,10,60.0%,-4.02,1.0,0.7,False
AUDUSD,H4,2016-06,month,12,75.0%,1465.93,1.73,0.7,False
AUDUSD,H4,2016-07,month,11,63.6%,-306.03,0.85,0.5,False
AUDUSD,H4,2016-08,month,15,60.0%,-1456.86,0.54,0.9,False
AUDUSD,H4,2016-09,month,14,78.6%,1739.85,1.96,0.3,True
AUDUSD,H4,2016-10,month,9,33.3%,-1772.62,0.41,1.0,False
AUDUSD,H4,2016-11,month,11,72.7%,1731.93,2.11,0.3,False
AUDUSD,H4,2016-12,month,9,66.7%,569.36,1.42,0.3,False
AUDUSD,H4,2017-01,month,9,88.9%,729.93,2.78,0.2,True
AUDUSD,H4,2017-02,month,9,33.3%,-1706.73,0.23,0.9,False
AUDUSD,H4,2017-03,month,11,54.5%,-945.1,0.58,0.8,False
AUDUSD,H4,2017-04,month,11,54.5%,-1142.6,0.43,0.9,False
AUDUSD,H4,2017-05,month,13,61.5%,-1041.58,0.56,0.9,False
AUDUSD,H4,2017-06,month,13,61.5%,112.26,1.05,0.5,False
AUDUSD,H4,2017-07,month,13,100.0%,3712.68,inf,0.0,True
AUDUSD,H4,2017-08,month,10,60.0%,-620.82,0.64,0.7,False
AUDUSD,H4,2017-09,month,13,69.2%,460.98,1.23,0.7,False
AUDUSD,H4,2017-10,month,10,50.0%,-583.87,0.73,0.6,False
AUDUSD,H4,2017-11,month,10,60.0%,-552.48,0.67,0.5,False
AUDUSD,H4,2017-12,month,11,81.8%,828.69,1.92,0.3,True
AUDUSD,H4,2018-01,month,11,54.5%,-1469.6,0.32,0.8,False
AUDUSD,H4,2018-02,month,12,75.0%,1723.24,1.94,0.3,False
AUDUSD,H4,2018-03,month,12,66.7%,-534.49,0.67,0.4,False
AUDUSD,H4,2018-04,month,7,71.4%,1197.51,2.63,0.4,False
AUDUSD,H4,2018-05,month,9,44.4%,-955.89,0.55,0.7,False
AUDUSD,H4,2018-06,month,16,62.5%,145.15,1.06,0.6,False
AUDUSD,H4,2018-07,month,12,50.0%,-587.12,0.74,0.7,False
AUDUSD,H4,2018-08,month,13,61.5%,134.61,1.07,0.7,False
AUDUSD,H4,2018-09,month,11,81.8%,771.42,1.95,0.2,True
AUDUSD,H4,2018-10,month,13,69.2%,1231.51,1.92,0.3,False
AUDUSD,H4,2018-11,month,14,64.3%,87.66,1.04,0.5,False
AUDUSD,H4,2018-12,month,12,91.7%,1318.83,4.2,0.2,True
AUDUSD,H4,2019-01,month,11,72.7%,303.43,1.18,0.4,False
AUDUSD,H4,2019-02,month,7,57.1%,-628.24,0.62,0.5,False
AUDUSD,H4,2019-03,month,6,50.0%,-616.8,0.54,0.6,False
AUDUSD,H4,2019-04,month,9,66.7%,29.56,1.03,0.2,False
AUDUSD,H4,2019-05,month,9,66.7%,222.75,1.23,0.3,False
AUDUSD,H4,2019-06,month,12,83.3%,744.52,1.92,0.2,True
AUDUSD,H4,2019-07,month,12,66.7%,482.49,1.3,0.6,False
AUDUSD,H4,2019-08,month,6,66.7%,-61.0,0.95,0.6,False
AUDUSD,H4,2019-09,month,10,100.0%,1823.98,inf,0.0,True
AUDUSD,H4,2019-10,month,10,30.0%,-2565.42,0.15,1.3,False
AUDUSD,H4,2019-11,month,9,55.6%,-554.4,0.49,0.5,False
AUDUSD,H4,2019-12,month,13,76.9%,146.81,1.14,0.4,False
AUDUSD,H4,2020-01,month,15,73.3%,1116.14,1.81,0.3,False
AUDUSD,H4,2020-02,month,11,63.6%,-42.57,0.97,0.6,False
AUDUSD,H4,2020-03,month,12,83.3%,4726.48,4.62,0.4,True
AUDUSD,H4,2020-04,month,12,75.0%,2228.98,2.15,0.4,False
AUDUSD,H4,2020-05,month,13,69.2%,-442.46,0.82,0.5,False
AUDUSD,H4,2020-06,month,11,81.8%,2702.32,2.9,0.5,True
AUDUSD,H4,2020-07,month,8,75.0%,-115.6,0.9,0.6,False
AUDUSD,H4,2020-08,month,12,66.7%,-441.91,0.81,0.8,False
AUDUSD,H4,2020-09,month,12,75.0%,1714.83,2.05,0.3,False
AUDUSD,H4,2020-10,month,12,41.7%,-2033.69,0.36,1.1,False
AUDUSD,H4,2020-11,month,12,58.3%,-398.79,0.81,0.5,False
AUDUSD,H4,2020-12,month,11,54.5%,-686.77,0.72,0.8,False
AUDUSD,H4,2021-01,month,13,30.8%,-4034.4,0.17,2.0,False
AUDUSD,H4,2021-02,month,13,92.3%,2739.07,7.71,0.2,True
AUDUSD,H4,2021-03,month,11,63.6%,-1368.29,0.41,0.7,False
AUDUSD,H4,2021-04,month,13,38.5%,-2447.28,0.23,1.2,False
AUDUSD,H4,2021-05,month,10,50.0%,-980.54,0.62,1.2,False
AUDUSD,H4,2021-06,month,11,63.6%,-809.2,0.61,0.5,False
AUDUSD,H4,2021-07,month,11,63.6%,-497.36,0.75,0.5,False
AUDUSD,H4,2021-08,month,13,76.9%,680.27,1.5,0.4,False
AUDUSD,H4,2021-09,month,14,57.1%,81.87,1.03,0.8,False
AUDUSD,H4,2021-10,month,13,61.5%,-484.7,0.79,0.5,False
AUDUSD,H4,2021-11,month,12,75.0%,408.72,1.26,0.3,False
AUDUSD,H4,2021-12,month,10,60.0%,-669.49,0.61,0.6,False
AUDUSD,H4,2022-01,month,14,64.3%,-233.69,0.91,0.7,False
AUDUSD,H4,2022-02,month,10,40.0%,-2219.16,0.21,1.3,False
AUDUSD,H4,2022-03,month,15,80.0%,691.95,1.37,0.7,True
AUDUSD,H4,2022-04,month,14,64.3%,373.01,1.15,0.9,False
AUDUSD,H4,2022-05,month,14,64.3%,-1099.0,0.65,0.9,False
AUDUSD,H4,2022-06,month,9,55.6%,-29.18,0.99,0.7,False
AUDUSD,H4,2022-07,month,11,63.6%,-380.99,0.85,1.3,False
AUDUSD,H4,2022-08,month,14,78.6%,1833.74,2.19,0.3,True
AUDUSD,H4,2022-09,month,15,60.0%,-918.99,0.74,0.7,False
AUDUSD,H4,2022-10,month,11,63.6%,-51.74,0.98,0.7,False
AUDUSD,H4,2022-11,month,11,45.5%,-2192.7,0.46,1.1,False
AUDUSD,H4,2022-12,month,10,50.0%,-2091.23,0.39,1.5,False
AUDUSD,H4,2023-01,month,13,61.5%,-818.91,0.73,0.7,False
AUDUSD,H4,2023-02,month,9,77.8%,869.32,1.62,0.4,False
AUDUSD,H4,2023-03,month,8,37.5%,-2009.6,0.16,1.2,False
AUDUSD,H4,2023-04,month,12,66.7%,143.38,1.09,0.4,False
AUDUSD,H4,2023-05,month,15,60.0%,-97.0,0.96,0.4,False
AUDUSD,H4,2023-06,month,14,92.9%,2911.73,6.25,0.3,True
AUDUSD,H4,2023-07,month,13,46.2%,-1726.26,0.52,1.3,False
AUDUSD,H4,2023-08,month,12,33.3%,-2439.9,0.39,1.6,False
AUDUSD,H4,2023-09,month,9,33.3%,-1995.26,0.24,1.0,False
AUDUSD,H4,2023-10,month,12,41.7%,-2625.9,0.21,1.3,False
AUDUSD,H4,2023-11,month,13,61.5%,-316.26,0.88,0.5,False
AUDUSD,H4,2023-12,month,11,81.8%,1857.02,3.71,0.2,True
AUDUSD,H4,2024-01,month,9,77.8%,1223.43,2.35,0.4,False
AUDUSD,H4,2024-02,month,12,66.7%,160.01,1.11,0.4,False
AUDUSD,H4,2024-03,month,10,90.0%,443.15,2.09,0.2,True
AUDUSD,H4,2024-04,month,15,73.3%,2252.62,2.44,0.2,False
AUDUSD,H4,2024-05,month,14,35.7%,-2051.49,0.34,1.0,False
AUDUSD,H4,2024-06,month,7,14.3%,-1992.42,0.1,1.0,False
AUDUSD,H4,2024-07,month,16,75.0%,1010.5,1.85,0.3,True
AUDUSD,H4,2024-08,month,12,83.3%,915.47,1.99,0.3,True
AUDUSD,H4,2024-09,month,15,86.7%,1628.41,2.95,0.2,True
AUDUSD,H4,2024-10,month,14,78.6%,1410.9,2.08,0.2,True
AUDUSD,H4,2024-11,month,8,62.5%,-235.57,0.8,0.6,False
AUDUSD,H4,2024-12,month,13,69.2%,30.66,1.02,0.4,False
AUDUSD,H4,2025-01,month,12,41.7%,-2005.93,0.34,1.0,False
AUDUSD,H4,2025-02,month,7,57.1%,-151.07,0.89,0.6,False
AUDUSD,H4,2025-03,month,12,58.3%,110.44,1.07,0.7,False
AUDUSD,H4,2025-04,month,12,58.3%,-27.85,0.99,0.5,False
AUDUSD,H4,2025-05,month,11,54.5%,-1247.82,0.5,0.9,False
AUDUSD,H4,2025-06,month,8,62.5%,-304.74,0.79,0.4,False
AUDUSD,H4,2025-07,month,14,57.1%,-581.95,0.77,0.5,False
AUDUSD,H4,2025-08,month,9,77.8%,440.08,1.62,0.2,False
AUDUSD,H4,2025-09,month,15,80.0%,751.16,1.83,0.3,True
AUDUSD,H4,2025-10,month,8,100.0%,1564.08,inf,0.0,True
AUDUSD,H4,2025-11,month,13,84.6%,1314.43,2.79,0.2,True
AUDUSD,H4,2025-12,month,14,71.4%,166.32,1.13,0.3,False
AUDUSD,H4,2026-01,month,12,83.3%,2192.57,3.0,0.4,True
AUDUSD,H4,2026-02,month,8,62.5%,-699.96,0.46,0.5,False
AUDUSD,H4,2026-03,month,14,71.4%,-520.0,0.81,1.1,False
AUDUSD,H4,2026-04,month,11,63.6%,-390.59,0.77,0.4,False
AUDUSD,H4,2026-05,month,9,66.7%,1163.49,2.13,0.3,False
AUDUSD,H4,2026-06,month,1,0.0%,-272.57,0.0,0.1,False
BTCUSD,D1,2011-05,month,2,100.0%,153.72,inf,0.0,False
BTCUSD,D1,2011-06,month,2,50.0%,-418.14,0.22,0.3,False
BTCUSD,D1,2011-07,month,3,100.0%,201.63,inf,0.0,False
BTCUSD,D1,2011-08,month,2,50.0%,-239.63,0.22,0.2,False
BTCUSD,D1,2011-09,month,4,100.0%,447.76,inf,0.0,False
BTCUSD,D1,2011-10,month,4,100.0%,120.14,inf,0.0,False
BTCUSD,D1,2011-11,month,2,50.0%,-50.34,0.1,0.0,False
BTCUSD,D1,2011-12,month,6,100.0%,171.8,inf,0.0,True
BTCUSD,D1,2012-01,month,3,66.7%,10.74,1.1,0.1,False
BTCUSD,D1,2012-02,month,2,50.0%,-58.38,0.16,0.0,False
BTCUSD,D1,2012-03,month,2,50.0%,5.99,1.18,0.0,False
BTCUSD,D1,2012-04,month,4,25.0%,-77.57,0.16,0.0,False
BTCUSD,D1,2012-05,month,2,50.0%,-12.7,0.41,0.0,False
BTCUSD,D1,2012-06,month,5,100.0%,75.05,inf,0.0,True
BTCUSD,D1,2012-07,month,5,80.0%,115.75,2.07,0.1,False
BTCUSD,D1,2012-08,month,3,66.7%,82.25,1.59,0.1,False
BTCUSD,D1,2012-09,month,4,75.0%,20.9,1.16,0.1,False
BTCUSD,D1,2012-10,month,3,33.3%,-142.66,0.18,0.1,False
BTCUSD,D1,2012-11,month,3,100.0%,198.98,inf,0.0,False
BTCUSD,D1,2012-12,month,2,50.0%,-70.88,0.12,0.0,False
BTCUSD,D1,2013-01,month,4,100.0%,411.98,inf,0.0,False
BTCUSD,D1,2013-02,month,4,100.0%,1100.34,inf,0.0,False
BTCUSD,D1,2013-03,month,7,57.1%,274.09,1.14,0.8,False
BTCUSD,D1,2013-04,month,3,66.7%,921.96,2.15,0.4,False
BTCUSD,D1,2013-05,month,3,66.7%,-53.54,0.93,0.4,False
BTCUSD,D1,2013-06,month,3,100.0%,1250.52,inf,0.0,False
BTCUSD,D1,2013-07,month,4,50.0%,285.87,1.18,0.5,False
BTCUSD,D1,2013-08,month,1,100.0%,781.04,inf,0.0,False
BTCUSD,D1,2013-09,month,3,33.3%,-698.27,0.41,0.4,False
BTCUSD,D1,2013-10,month,4,75.0%,1692.2,3.12,0.4,False
BTCUSD,D1,2013-11,month,5,100.0%,2726.41,inf,0.0,True
BTCUSD,D1,2013-12,month,3,33.3%,-1291.7,0.19,0.8,False
BTCUSD,D1,2014-01,month,3,100.0%,1034.62,inf,0.0,False
BTCUSD,D1,2014-02,month,3,100.0%,1272.72,inf,0.0,False
BTCUSD,D1,2014-03,month,3,66.7%,328.34,1.41,0.4,False
BTCUSD,D1,2014-04,month,3,66.7%,-393.05,0.51,0.4,False
BTCUSD,D1,2014-05,month,4,100.0%,1284.63,inf,0.0,False
BTCUSD,D1,2014-06,month,3,33.3%,-1474.52,0.08,0.7,False
BTCUSD,D1,2014-07,month,4,50.0%,-335.02,0.79,0.4,False
BTCUSD,D1,2014-08,month,3,100.0%,929.18,inf,0.0,False
BTCUSD,D1,2014-09,month,5,60.0%,-178.47,0.89,0.6,False
BTCUSD,D1,2014-10,month,1,0.0%,-800.0,0.0,0.4,False
BTCUSD,D1,2014-11,month,2,50.0%,-436.3,0.45,0.4,False
BTCUSD,D1,2014-12,month,3,100.0%,2065.82,inf,0.0,False
BTCUSD,D1,2015-01,month,5,40.0%,-659.25,0.73,0.8,False
BTCUSD,D1,2015-02,month,1,0.0%,-800.0,0.0,0.4,False
BTCUSD,D1,2015-03,month,4,75.0%,1460.7,2.83,0.4,False
BTCUSD,D1,2015-04,month,2,50.0%,-23.54,0.97,0.4,False
BTCUSD,D1,2015-05,month,2,50.0%,-172.75,0.78,0.4,False
BTCUSD,D1,2015-06,month,3,66.7%,472.65,1.73,0.3,False
BTCUSD,D1,2015-07,month,3,66.7%,217.64,1.27,0.4,False
BTCUSD,D1,2015-08,month,4,75.0%,1086.46,3.67,0.2,False
BTCUSD,D1,2015-09,month,2,50.0%,-704.08,0.12,0.4,False
BTCUSD,D1,2015-10,month,6,100.0%,4137.26,inf,0.0,True
BTCUSD,D1,2015-11,month,4,0.0%,-3200.0,0.0,1.6,False
BTCUSD,D1,2015-12,month,3,66.7%,-230.29,0.71,0.4,False
BTCUSD,D1,2016-01,month,2,50.0%,-512.21,0.36,0.4,False
BTCUSD,D1,2016-02,month,3,33.3%,-1182.02,0.26,0.6,False
BTCUSD,D1,2016-03,month,1,0.0%,-800.0,0.0,0.4,False
BTCUSD,D1,2016-04,month,3,66.7%,570.78,1.71,0.4,False
BTCUSD,D1,2016-05,month,3,66.7%,-278.85,0.65,0.4,False
BTCUSD,D1,2016-06,month,4,75.0%,1245.34,2.56,0.4,False
BTCUSD,D1,2016-07,month,3,33.3%,-1463.03,0.09,0.7,False
BTCUSD,D1,2016-08,month,3,100.0%,563.53,inf,0.0,False
BTCUSD,D1,2016-09,month,4,50.0%,-424.95,0.73,0.7,False
BTCUSD,D1,2016-10,month,3,100.0%,2604.88,inf,0.0,False
BTCUSD,D1,2016-11,month,4,75.0%,598.86,1.75,0.4,False
BTCUSD,D1,2016-12,month,5,100.0%,4108.32,inf,0.0,True
BTCUSD,D1,2017-01,month,3,33.3%,188.21,1.12,0.8,False
BTCUSD,D1,2017-02,month,5,60.0%,-96.72,0.94,0.4,False
BTCUSD,D1,2017-03,month,3,66.7%,-442.22,0.45,0.4,False
BTCUSD,D1,2017-04,month,3,66.7%,229.28,1.29,0.4,False
BTCUSD,D1,2017-05,month,5,80.0%,2509.97,4.14,0.4,False
BTCUSD,D1,2017-06,month,4,100.0%,751.62,inf,0.0,False
BTCUSD,D1,2017-07,month,1,100.0%,2133.33,inf,0.0,False
BTCUSD,D1,2017-08,month,4,100.0%,2441.83,inf,0.0,False
BTCUSD,D1,2017-09,month,2,50.0%,-497.2,0.38,0.4,False
BTCUSD,D1,2017-10,month,3,66.7%,2212.29,3.77,0.4,False
BTCUSD,D1,2017-11,month,3,100.0%,2245.92,inf,0.0,False
BTCUSD,D1,2017-12,month,3,100.0%,5662.02,inf,0.0,False
BTCUSD,D1,2018-01,month,2,100.0%,4507.65,inf,0.0,False
BTCUSD,D1,2018-02,month,3,66.7%,-500.98,0.82,1.4,False
BTCUSD,D1,2018-03,month,4,50.0%,-1651.69,0.48,0.9,False
BTCUSD,D1,2018-04,month,2,100.0%,1289.45,inf,0.0,False
BTCUSD,D1,2018-05,month,3,66.7%,155.64,1.15,0.5,False
BTCUSD,D1,2018-06,month,3,100.0%,690.69,inf,0.0,False
BTCUSD,D1,2018-07,month,3,66.7%,-41.75,0.95,0.4,False
BTCUSD,D1,2018-08,month,2,50.0%,-712.23,0.16,0.4,False
BTCUSD,D1,2018-09,month,3,33.3%,-1377.85,0.14,0.8,False
BTCUSD,D1,2018-10,month,1,0.0%,-800.0,0.0,0.4,False
BTCUSD,D1,2018-11,month,3,100.0%,897.98,inf,0.0,False
BTCUSD,D1,2018-12,month,2,50.0%,-700.61,0.12,0.4,False
BTCUSD,D1,2019-01,month,1,100.0%,351.96,inf,0.0,False
BTCUSD,D1,2019-02,month,2,50.0%,-423.95,0.47,0.4,False
BTCUSD,D1,2019-03,month,1,100.0%,607.07,inf,0.0,False
BTCUSD,D1,2019-04,month,3,66.7%,157.02,1.2,0.4,False
BTCUSD,D1,2019-05,month,5,80.0%,660.79,1.54,0.6,False
BTCUSD,D1,2019-06,month,3,100.0%,1417.1,inf,0.0,False
BTCUSD,D1,2019-07,month,1,100.0%,288.94,inf,0.0,False
BTCUSD,D1,2019-08,month,2,100.0%,401.14,inf,0.0,False
BTCUSD,D1,2019-09,month,3,66.7%,-481.91,0.54,0.5,False
BTCUSD,D1,2019-10,month,2,50.0%,-635.76,0.21,0.4,False
BTCUSD,D1,2019-11,month,4,75.0%,180.21,1.23,0.4,False
BTCUSD,D1,2019-12,month,1,0.0%,-800.0,0.0,0.4,False
BTCUSD,D1,2020-01,month,4,100.0%,1581.7,inf,0.0,False
BTCUSD,D1,2020-02,month,3,66.7%,406.74,1.49,0.4,False
BTCUSD,D1,2020-03,month,3,33.3%,-1900.98,0.19,1.2,False
BTCUSD,D1,2020-04,month,3,100.0%,608.24,inf,0.0,False
BTCUSD,D1,2020-05,month,3,66.7%,98.28,1.09,0.5,False
BTCUSD,D1,2020-06,month,1,0.0%,-800.0,0.0,0.4,False
BTCUSD,D1,2020-07,month,2,100.0%,833.3,inf,0.0,False
BTCUSD,D1,2020-08,month,3,66.7%,-481.8,0.5,0.5,False
BTCUSD,D1,2020-09,month,4,75.0%,518.45,1.52,0.5,False
BTCUSD,D1,2020-10,month,3,100.0%,1241.63,inf,0.0,False
BTCUSD,D1,2020-11,month,5,100.0%,7488.23,inf,0.0,True
BTCUSD,D1,2020-12,month,3,100.0%,4448.66,inf,0.0,False
BTCUSD,D1,2021-01,month,4,50.0%,-9164.81,0.24,5.1,False
BTCUSD,D1,2021-02,month,3,66.7%,992.54,1.13,3.5,False
BTCUSD,D1,2021-03,month,1,0.0%,-7431.42,0.0,3.7,False
BTCUSD,D1,2021-04,month,3,33.3%,-8336.03,0.25,5.5,False
BTCUSD,D1,2021-05,month,2,100.0%,4597.1,inf,0.0,False
BTCUSD,D1,2021-06,month,2,100.0%,5749.0,inf,0.0,False
BTCUSD,D1,2021-07,month,2,100.0%,1106.79,inf,0.0,False
BTCUSD,D1,2021-08,month,3,100.0%,7704.51,inf,0.0,False
BTCUSD,D1,2021-09,month,1,0.0%,-4718.8,0.0,2.4,False
BTCUSD,D1,2021-10,month,4,100.0%,13989.93,inf,0.0,False
BTCUSD,D1,2021-11,month,1,100.0%,1530.21,inf,0.0,False
BTCUSD,D1,2021-12,month,3,100.0%,4973.91,inf,0.0,False
BTCUSD,D1,2022-01,month,3,66.7%,4150.74,1.95,2.1,False
BTCUSD,D1,2022-02,month,2,50.0%,-3213.49,0.29,2.3,False
BTCUSD,D1,2022-03,month,3,66.7%,1577.91,1.49,1.6,False
BTCUSD,D1,2022-04,month,2,100.0%,7563.87,inf,0.0,False
BTCUSD,D1,2022-05,month,3,66.7%,-453.99,0.85,1.5,False
BTCUSD,D1,2022-06,month,3,66.7%,-909.18,0.78,2.0,False
BTCUSD,D1,2022-07,month,3,0.0%,-6985.48,0.0,3.5,False
BTCUSD,D1,2022-08,month,4,75.0%,960.44,1.69,0.7,False
BTCUSD,D1,2022-09,month,2,50.0%,-465.3,0.7,0.8,False
BTCUSD,D1,2022-11,month,4,50.0%,-2805.28,0.13,1.6,False
BTCUSD,D1,2022-12,month,1,100.0%,975.39,inf,0.0,False
BTCUSD,D1,2023-01,month,5,80.0%,387.79,1.48,0.4,False
BTCUSD,D1,2023-02,month,1,0.0%,-1566.33,0.0,0.8,False
BTCUSD,D1,2023-03,month,4,75.0%,-294.94,0.82,0.8,False
BTCUSD,D1,2023-04,month,2,50.0%,-1101.06,0.3,0.8,False
BTCUSD,D1,2023-05,month,3,66.7%,57.98,1.04,0.7,False
BTCUSD,D1,2023-06,month,2,100.0%,889.56,inf,0.0,False
BTCUSD,D1,2023-07,month,3,100.0%,1435.77,inf,0.0,False
BTCUSD,D1,2023-08,month,4,50.0%,-1487.63,0.34,0.8,False
BTCUSD,D1,2023-09,month,1,100.0%,488.5,inf,0.0,False
BTCUSD,D1,2023-10,month,3,100.0%,6637.41,inf,0.0,False
BTCUSD,D1,2023-11,month,3,100.0%,2947.55,inf,0.0,False
BTCUSD,D1,2023-12,month,3,100.0%,4051.25,inf,0.0,False
BTCUSD,D1,2024-01,month,3,33.3%,-4489.91,0.14,2.2,False
BTCUSD,D1,2024-02,month,4,100.0%,12321.51,inf,0.0,False
BTCUSD,D1,2024-03,month,3,33.3%,-11842.63,0.1,5.9,False
BTCUSD,D1,2024-04,month,3,33.3%,-4021.43,0.59,4.9,False
BTCUSD,D1,2024-05,month,2,100.0%,1070.09,inf,0.0,False
BTCUSD,D1,2024-06,month,2,100.0%,3670.83,inf,0.0,False
BTCUSD,D1,2024-07,month,2,0.0%,-9540.92,0.0,4.8,False
BTCUSD,D1,2024-08,month,4,0.0%,-24150.82,0.0,12.1,False
BTCUSD,D1,2024-09,month,3,33.3%,-5999.95,0.19,3.0,False
BTCUSD,D1,2024-10,month,2,50.0%,1037.12,1.26,1.9,False
BTCUSD,D1,2024-11,month,4,100.0%,25498.85,inf,0.0,False
BTCUSD,D1,2024-12,month,1,100.0%,4848.35,inf,0.0,False
BTCUSD,D1,2025-01,month,2,50.0%,-3750.05,0.45,3.4,False
BTCUSD,D1,2025-02,month,2,100.0%,7224.66,inf,0.0,False
BTCUSD,D1,2025-03,month,1,100.0%,609.59,inf,0.0,False
BTCUSD,D1,2025-04,month,2,50.0%,-3098.98,0.42,2.7,False
BTCUSD,D1,2025-05,month,5,100.0%,12674.28,inf,0.0,True
BTCUSD,D1,2025-06,month,1,100.0%,1363.85,inf,0.0,False
BTCUSD,D1,2025-07,month,3,66.7%,3281.02,1.59,2.7,False
BTCUSD,D1,2025-08,month,1,0.0%,-6454.82,0.0,3.2,False
BTCUSD,D1,2025-09,month,1,0.0%,-4635.21,0.0,2.3,False
BTCUSD,D1,2025-10,month,2,100.0%,3116.1,inf,0.0,False
BTCUSD,D1,2025-11,month,4,75.0%,8200.01,2.07,3.8,False
BTCUSD,D1,2025-12,month,2,0.0%,-8829.56,0.0,4.4,False
BTCUSD,D1,2026-01,month,5,60.0%,-1378.51,0.84,3.2,False
BTCUSD,D1,2026-02,month,3,66.7%,-3015.48,0.66,4.4,False
BTCUSD,D1,2026-03,month,2,50.0%,-2171.73,0.57,2.5,False
BTCUSD,D1,2026-04,month,5,80.0%,3006.74,1.65,2.3,False
BTCUSD,D1,2026-05,month,3,66.7%,4895.76,2.3,1.9,False
BTCUSD,H1,2011-05,month,2,100.0%,153.72,inf,0.0,False
BTCUSD,H1,2011-06,month,2,50.0%,-418.14,0.22,0.3,False
BTCUSD,H1,2011-07,month,3,100.0%,201.63,inf,0.0,False
BTCUSD,H1,2011-08,month,2,50.0%,-239.63,0.22,0.2,False
BTCUSD,H1,2011-09,month,4,100.0%,447.76,inf,0.0,False
BTCUSD,H1,2011-10,month,4,100.0%,120.14,inf,0.0,False
BTCUSD,H1,2011-11,month,2,50.0%,-50.34,0.1,0.0,False
BTCUSD,H1,2011-12,month,6,100.0%,171.8,inf,0.0,True
BTCUSD,H1,2012-01,month,3,66.7%,10.74,1.1,0.1,False
BTCUSD,H1,2012-02,month,2,50.0%,-58.38,0.16,0.0,False
BTCUSD,H1,2012-03,month,2,50.0%,5.99,1.18,0.0,False
BTCUSD,H1,2012-04,month,4,25.0%,-77.57,0.16,0.0,False
BTCUSD,H1,2012-05,month,2,50.0%,-12.7,0.41,0.0,False
BTCUSD,H1,2012-06,month,5,100.0%,75.05,inf,0.0,True
BTCUSD,H1,2012-07,month,5,80.0%,115.75,2.07,0.1,False
BTCUSD,H1,2012-08,month,3,66.7%,82.25,1.59,0.1,False
BTCUSD,H1,2012-09,month,4,75.0%,20.9,1.16,0.1,False
BTCUSD,H1,2012-10,month,3,33.3%,-142.66,0.18,0.1,False
BTCUSD,H1,2012-11,month,3,100.0%,198.98,inf,0.0,False
BTCUSD,H1,2012-12,month,2,50.0%,-70.88,0.12,0.0,False
BTCUSD,H1,2013-01,month,4,100.0%,411.98,inf,0.0,False
BTCUSD,H1,2013-02,month,4,100.0%,1100.34,inf,0.0,False
